0,0,0
0.0198,0.0124,0.0079
0.0397,0.0248,0.0158
0.0595,0.0372,0.0237
0.0794,0.0496,0.0316
0.0992,0.062,0.0395
0.119,0.0744,0.0474
0.1389,0.0868,0.0553
0.1587,0.0992,0.0632
0.1786,0.1116,0.0711
0.1984,0.124,0.079
0.2183,0.1364,0.0869
0.2381,0.1488,0.0948
0.2579,0.1612,0.1027
0.2778,0.1736,0.1106
0.2976,0.186,0.1185
0.3175,0.1984,0.1263
0.3373,0.2108,0.1342
0.3571,0.2232,0.1421
0.377,0.2356,0.15
0.3968,0.248,0.1579
0.4167,0.2604,0.1658
0.4365,0.2728,0.1737
0.4563,0.2852,0.1816
0.4762,0.2976,0.1895
0.496,0.31,0.1974
0.5159,0.3224,0.2053
0.5357,0.3348,0.2132
0.5556,0.3472,0.2211
0.5754,0.3596,0.229
0.5952,0.372,0.2369
0.6151,0.3844,0.2448
0.6349,0.3968,0.2527
0.6548,0.4092,0.2606
0.6746,0.4216,0.2685
0.6944,0.434,0.2764
0.7143,0.4464,0.2843
0.7341,0.4588,0.2922
0.754,0.4712,0.3001
0.7738,0.4836,0.308
0.7937,0.496,0.3159
0.8135,0.5084,0.3238
0.8333,0.5208,0.3317
0.8532,0.5332,0.3396
0.873,0.5456,0.3475
0.8929,0.558,0.3554
0.9127,0.5704,0.3633
0.9325,0.5828,0.3712
0.9524,0.5952,0.379
0.9722,0.6076,0.3869
0.9921,0.62,0.3948
1,0.6324,0.4027
1,0.6448,0.4106
1,0.6572,0.4185
1,0.6696,0.4264
1,0.682,0.4343
1,0.6944,0.4422
1,0.7068,0.4501
1,0.7192,0.458
1,0.7316,0.4659
1,0.744,0.4738
1,0.7564,0.4817
1,0.7688,0.4896
1,0.7812,0.4975
