1,0,1
1,0.0159,0.9841
1,0.0317,0.9683
1,0.0476,0.9524
1,0.0635,0.9365
1,0.0794,0.9206
1,0.0952,0.9048
1,0.1111,0.8889
1,0.127,0.873
1,0.1429,0.8571
1,0.1587,0.8413
1,0.1746,0.8254
1,0.1905,0.8095
1,0.2063,0.7937
1,0.2222,0.7778
1,0.2381,0.7619
1,0.254,0.746
1,0.2698,0.7302
1,0.2857,0.7143
1,0.3016,0.6984
1,0.3175,0.6825
1,0.3333,0.6667
1,0.3492,0.6508
1,0.3651,0.6349
1,0.381,0.619
1,0.3968,0.6032
1,0.4127,0.5873
1,0.4286,0.5714
1,0.4444,0.5556
1,0.4603,0.5397
1,0.4762,0.5238
1,0.4921,0.5079
1,0.5079,0.4921
1,0.5238,0.4762
1,0.5397,0.4603
1,0.5556,0.4444
1,0.5714,0.4286
1,0.5873,0.4127
1,0.6032,0.3968
1,0.619,0.381
1,0.6349,0.3651
1,0.6508,0.3492
1,0.6667,0.3333
1,0.6825,0.3175
1,0.6984,0.3016
1,0.7143,0.2857
1,0.7302,0.2698
1,0.746,0.254
1,0.7619,0.2381
1,0.7778,0.2222
1,0.7937,0.2063
1,0.8095,0.1905
1,0.8254,0.1746
1,0.8413,0.1587
1,0.8571,0.1429
1,0.873,0.127
1,0.8889,0.1111
1,0.9048,0.0952
1,0.9206,0.0794
1,0.9365,0.0635
1,0.9524,0.0476
1,0.9683,0.0317
1,0.9841,0.0159
1,1,0
